,A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,A1_ensembl,A2_ensembl,percent_matched_in_paralog,WGD,any_complex,any_essential,same_complex,same_chr,closest,A1_entrez,A2_entrez
1644,PON1,PON2,0.23692945266900595,5.936794908938247,5.544642568633182,0.5407461410350336,False,ENSG00000005421,ENSG00000105854,0.6591549999999999,SSD,False,False,False,True,True,5444,5445
1645,MIB1,MIB2,0.008901756665759078,4.375991789333277,4.051804397238002,0.05803690098571958,True,ENSG00000101752,ENSG00000197530,0.392644,SSD,False,False,False,False,True,57534,142678
1646,ZNF551,ZNF530,0.5450293058301356,2.5535827257667187,2.7578624267,0.8063682876273662,False,ENSG00000204519,ENSG00000183647,0.525373,SSD,False,False,False,True,True,90233,348327
1647,NR2C2,NR2C1,0.15877511717629894,4.35724627634031,4.06504882151625,0.4327179700687607,False,ENSG00000177463,ENSG00000120798,0.603252,WGD,False,False,False,False,True,7182,7181
1648,MTRF1,MTRF1L,0.3468096863277663,3.790321966175002,4.003129998228333,0.666857102991762,False,ENSG00000120662,ENSG00000112031,0.382022,WGD,False,False,False,False,True,9617,54516
1649,TRIM28,TRIM33,0.8823653707216464,3.8091232408623497,3.7923793986587166,0.9564955200571384,False,ENSG00000130726,ENSG00000197323,0.32455100000000003,SSD,True,True,False,False,True,10155,51592
1650,FBXW11,BTRC,4.276664508117745e-17,2.9332246838504235,2.511344838111866,2.357349315232175e-15,True,ENSG00000072803,ENSG00000166167,0.8468629999999999,WGD,True,True,False,False,True,23291,8945
1651,FBXW7,BTRC,0.4908124248334991,2.817077641278684,2.95001323177375,0.7704718635570005,False,ENSG00000109670,ENSG00000166167,0.214993,SSD,True,True,False,False,True,55294,8945
1652,MRTFA,MRTFB,0.6721241103334943,3.0811664681447963,3.1623244406784,0.8745305841892891,False,ENSG00000196588,ENSG00000186260,0.477226,WGD,False,False,False,False,True,57591,57496
1653,DERL2,DERL3,0.018630914481571084,1.540300830885356,1.2162677051077435,0.10116308490142628,False,ENSG00000072849,ENSG00000099958,0.690377,WGD,True,True,False,False,True,51009,91319
1654,PDCL,PDC,0.4009536306765875,0.1402226021191247,0.10402085671009496,0.7094695079773471,False,ENSG00000136940,ENSG00000116703,0.38206,WGD,True,False,False,False,True,5082,5132
1655,ZBTB17,ZBTB48,0.006957098619000525,4.083821742112952,3.9176637225924567,0.04848644593088871,True,ENSG00000116809,ENSG00000204859,0.217284,SSD,False,False,False,True,True,7709,3104
1656,PAX8,PAX5,0.07622982452330221,0.3893176924443305,0.08971440547794389,0.2734951692463249,False,ENSG00000125618,ENSG00000196092,0.508889,WGD,False,False,False,False,True,7849,5079
1657,ROPN1L,ROPN1,0.9921196608612664,0.295309523959695,0.2929042016604251,0.9954030132965492,False,ENSG00000145491,ENSG00000065371,0.369565,SSD,False,False,False,False,True,83853,54763
1658,ZNF688,ZNF785,0.5342026160788587,2.370423899985312,2.53245683220815,0.7966187743346119,False,ENSG00000229809,ENSG00000197162,0.5289860000000001,SSD,False,False,False,True,True,146542,146540
1659,RGS2,RGS16,0.0008375182745073967,1.6968282161226158,3.7787801520824997,0.008324840116551666,False,ENSG00000116741,ENSG00000143333,0.398104,SSD,False,False,False,True,True,5997,6004
1660,FETUB,AHSG,0.8923055356419572,0.2334756605262771,0.2737220198137273,0.9606803998392804,False,ENSG00000090512,ENSG00000145192,0.217277,SSD,False,False,False,True,True,26998,197
1661,SHC1,SHC3,0.4917690254836471,0.7402133173423523,0.930656475402843,0.7711447046161672,False,ENSG00000160691,ENSG00000148082,0.4880140000000001,WGD,True,False,False,False,True,6464,53358
1662,SPDYC,SPDYA,0.2138572736057996,0.6138186240636654,0.4843918068686667,0.5096719029431798,False,ENSG00000204710,ENSG00000163806,0.348123,SSD,False,False,False,False,True,387778,245711
1663,ALX3,ALX4,0.41742490626592654,0.5297125049793834,0.3566611011387769,0.7190302125925382,False,ENSG00000156150,ENSG00000052850,0.381924,WGD,False,False,False,False,True,257,60529
1664,RPS6KA1,RPS6KA3,0.35405158938855585,4.232511283903892,3.966262134035555,0.6746998219770245,False,ENSG00000117676,ENSG00000177189,0.7862899999999999,WGD,False,False,False,False,True,6195,6197
1665,SNAP23,SNAP25,9.15968908725047e-39,2.3467205314183723,0.5989954777410619,3.3322948899417206e-36,True,ENSG00000092531,ENSG00000132639,0.56872,WGD,True,False,False,False,True,8773,6616
1666,TMED5,TMED1,0.10934178709024396,5.162156865017534,4.910572799681249,0.3489345802055329,False,ENSG00000117500,ENSG00000099203,0.537118,WGD,False,False,False,False,True,50999,11018
1667,DIRAS3,DIRAS2,0.3764548598051989,0.3200250805197936,0.08271510186886001,0.6868318856425845,False,ENSG00000162595,ENSG00000165023,0.414847,WGD,False,False,False,False,True,9077,54769
1668,DIMT1,TFB1M,0.0007368051425260428,3.905972707437392,4.0972607063040485,0.007572025730253515,False,ENSG00000086189,ENSG00000029639,0.242812,SSD,False,False,False,False,True,27292,51106
1669,HOXA5,HOXB5,0.8201211503056732,1.4153820381485849,1.3263509276427614,0.9400392614214144,False,ENSG00000106004,ENSG00000120075,0.5444439999999999,WGD,False,False,False,False,True,3202,3215
1670,NSMCE4A,EID3,0.007680179237292873,1.22446089679675,0.9269517963024786,0.05193400012132245,True,ENSG00000107672,ENSG00000255150,0.438961,SSD,True,False,False,False,True,54780,493861
1671,PRKAR2A,PRKAR2B,0.2286753007203623,2.041525586138152,1.7229241551838637,0.5321514423259697,False,ENSG00000114302,ENSG00000005249,0.678218,WGD,True,False,True,False,True,5576,5577
1672,SATB2,SATB1,0.1388563504490197,2.0481045168811742,1.1760759845972502,0.3996281103281627,False,ENSG00000119042,ENSG00000182568,0.624829,WGD,False,False,False,False,True,23314,6304
1673,KIF1B,KIF1A,0.8287681555134269,1.2519615502460348,1.3839751668313636,0.942031782627962,False,ENSG00000054523,ENSG00000130294,0.719774,WGD,False,False,False,False,True,23095,547
1674,TPM4,TPM1,0.3613793893156548,7.267714067519054,7.008619495369352,0.6761085408290781,False,ENSG00000167460,ENSG00000140416,0.816901,WGD,False,False,False,False,True,7171,7168
1675,TSPYL5,TSPYL4,0.040525947356703784,3.481983466679766,3.3224370507965624,0.18291984675395576,False,ENSG00000180543,ENSG00000187189,0.41726599999999997,SSD,True,True,False,False,True,85453,23270
1676,GLI1,GLI2,0.8241380215567216,1.4075154721582597,1.3322571013764999,0.9409446032149438,False,ENSG00000111087,ENSG00000074047,0.396926,WGD,False,False,False,False,True,2735,2736
1677,MAPK14,MAPK11,0.313308063863924,2.8447251040052017,2.628117239848167,0.6353482365311903,False,ENSG00000112062,ENSG00000185386,0.719444,WGD,True,False,False,False,True,1432,5600
1678,TEAD1,TEAD4,0.9609113651092184,4.259117936917353,4.268325017491375,0.9861520490831792,False,ENSG00000187079,ENSG00000197905,0.7535209999999999,WGD,False,False,False,False,True,7003,7004
1679,CAV2,CAV1,0.4063903716058833,5.934627440497321,6.983068134086668,0.7144026118775706,False,ENSG00000105971,ENSG00000105974,0.33950600000000003,SSD,True,False,False,True,True,858,857
1680,MYH9,MYH10,1.6071117193513741e-31,4.968137176621626,3.260443322434324,2.9233362175001503e-29,True,ENSG00000100345,ENSG00000133026,0.7795920000000001,WGD,True,False,False,False,True,4627,4628
1681,SLC35D1,SLC35D2,0.4432219150591559,3.787140941311352,3.3848572402617,0.7428049903022395,False,ENSG00000116704,ENSG00000130958,0.504225,WGD,False,False,False,False,True,23169,11046
1682,NT5C,NT5M,0.7198103094492587,1.7682656334519633,1.8449588899470002,0.9023231546925821,False,ENSG00000125458,ENSG00000205309,0.58209,SSD,False,False,False,True,True,30833,56953
1683,ZNF785,ZNF689,0.9114111206484112,2.725192900930607,2.75179043289125,0.9665330664688356,False,ENSG00000197162,ENSG00000156853,0.4814810000000001,SSD,False,False,False,True,True,146540,115509
1684,DLG4,DLG1,0.7905346033595952,5.515969299918242,5.461515370051178,0.928180820570457,False,ENSG00000132535,ENSG00000075711,0.7275100000000001,WGD,True,False,False,False,True,1742,1739
1685,HNRNPA1,HNRNPA1L2,0.0008011053318100773,3.3767447272101343,3.8611884433647057,0.008140841332751569,False,ENSG00000135486,ENSG00000139675,0.833333,SSD,True,True,False,False,True,3178,144983
1686,TIMM8B,TIMM8A,0.004452260462864018,3.940790002894,4.375527528823125,0.033885614150416944,False,ENSG00000150779,ENSG00000126953,0.387755,SSD,True,True,False,False,True,26521,1678
1687,CYB561D2,CYB561D1,0.1132691314006162,2.720968236391057,2.46799605007,0.3564646194078216,False,ENSG00000114395,ENSG00000174151,0.463964,WGD,False,False,False,False,True,11068,284613
1688,SLC5A5,SLC5A8,0.9046299331950038,0.03165338444201478,0.043839067638999994,0.9651154536549632,False,ENSG00000105641,ENSG00000256870,0.455676,SSD,False,False,False,False,True,6528,160728
1689,CEP85,CEP85L,0.006631360321376802,1.4587264431945333,1.273530714520794,0.04748993867946615,True,ENSG00000130695,ENSG00000111860,0.338583,WGD,False,False,False,False,True,64793,387119
1690,RPUSD3,RPUSD4,0.047960583599885184,4.409535156056688,4.532235379913507,0.20496790999602996,False,ENSG00000156990,ENSG00000165526,0.250712,SSD,False,False,False,False,True,285367,84881
1691,AIF1L,AIF1,0.2597077177136155,0.6402582099436082,1.4655589578056831,0.5761077299037397,False,ENSG00000126878,ENSG00000204472,0.528409,WGD,False,False,False,False,True,83543,199
1692,PMM2,PMM1,3.719708919287396e-05,4.899590318457487,4.5887976139487865,0.0005204731172449057,True,ENSG00000140650,ENSG00000100417,0.666667,WGD,False,False,False,False,True,5373,5372
1693,DTX2,DTX1,0.9845109129964781,0.772134416089343,0.7759068143049954,0.9927604937802104,False,ENSG00000091073,ENSG00000135144,0.472669,WGD,False,False,False,False,True,113878,1840
1694,DDX50,DDX21,0.4685639422887099,6.230667777986156,6.341595955618097,0.7589651033153725,False,ENSG00000107625,ENSG00000165732,0.606513,SSD,True,True,False,True,True,79009,9188
1695,KLHL40,KLHL41,0.35885728876651796,0.3211295676856057,0.16933076887953474,0.6761085408290781,False,ENSG00000157119,ENSG00000239474,0.494364,SSD,False,False,False,False,True,131377,10324
1696,UAP1,UAP1L1,2.4790093418357435e-22,3.1715591231836635,1.8947356193602776,2.6525399957642454e-20,True,ENSG00000117143,ENSG00000197355,0.5555559999999999,WGD,False,False,False,False,True,6675,91373
1697,UHRF1BP1,UHRF1BP1L,0.3290828120870456,3.2758403840519934,3.4869405111100003,0.6464380509571662,False,ENSG00000065060,ENSG00000111647,0.410417,WGD,False,False,False,False,True,54887,23074
1698,COX6B1,COX6B2,0.0002923840120225018,0.9622316685808792,0.4561074365950988,0.0032830031967217947,True,ENSG00000126267,ENSG00000160471,0.5,WGD,False,False,False,True,True,1340,125965
1699,PDK2,PDK1,0.3598320686228069,2.9776552144823345,2.7770354660575003,0.6761085408290781,False,ENSG00000005882,ENSG00000152256,0.685504,WGD,False,False,False,False,True,5164,5163
1700,FAM133B,FAM133A,0.06635525564794112,0.5701066649431329,0.4215170038986923,0.2530402725861738,False,ENSG00000234545,ENSG00000179083,0.789474,SSD,False,False,False,False,True,257415,286499
1701,RABL2B,RABL2A,0.251827551682375,3.0086458119018267,3.1565580870191186,0.5608281704344666,False,ENSG00000079974,ENSG00000144134,0.987395,WGD,False,False,False,False,True,11158,11159
1702,CNTNAP1,CNTNAP2,0.1865217178814941,0.7790257944923417,0.4682380717343115,0.4726795776251446,False,ENSG00000108797,ENSG00000174469,0.421243,WGD,True,False,False,False,True,8506,26047
1703,ESR1,ESR2,0.7288987741728299,0.4240257784893083,0.359603608780875,0.9056467692762142,False,ENSG00000091831,ENSG00000140009,0.416807,WGD,True,True,False,False,True,2099,2100
1704,INHBE,INHBC,0.7709256796895314,0.2392580704491715,0.19445712939177776,0.9225050056906318,False,ENSG00000139269,ENSG00000175189,0.40571399999999996,SSD,False,False,False,True,True,83729,3626
1705,SERINC4,SERINC5,0.8984705774087176,3.083157400917844,3.1106605990688783,0.9626791579461104,False,ENSG00000184716,ENSG00000164300,0.357143,WGD,False,False,False,False,True,619189,256987
1706,EDIL3,MFGE8,0.4402422060102816,5.372393454943845,4.987284604239154,0.7414820117895391,False,ENSG00000164176,ENSG00000140545,0.420833,WGD,True,False,False,False,True,10085,4240
1707,TFB1M,DIMT1,0.17024238602628594,4.75279548824231,4.852713192357436,0.4518860270322281,False,ENSG00000029639,ENSG00000086189,0.219653,SSD,False,False,False,False,True,51106,27292
1708,SCARB1,SCARB2,0.9436452274041408,5.4216259319008735,5.44824577306,0.9796663245456192,False,ENSG00000073060,ENSG00000138760,0.29666,SSD,False,False,False,False,True,949,950
1709,NKX2-5,NKX2-3,0.6086851632292414,0.11504924611405988,0.08552474852355807,0.8442314148910194,False,ENSG00000183072,ENSG00000119919,0.47222200000000003,WGD,False,False,False,False,True,1482,159296
1710,ING3,ING4,0.8552473225246234,4.879838092646866,4.891823668735475,0.9491732029727212,False,ENSG00000071243,ENSG00000111653,0.220096,SSD,True,True,False,False,True,54556,51147
1711,FBN3,FBN2,0.003724341288051741,1.7044572967366125,0.7994458959753454,0.029976003552947418,True,ENSG00000142449,ENSG00000138829,0.6785329999999999,WGD,False,False,False,False,True,84467,2201
1712,TYRO3,AXL,0.05042282114456306,3.7753205247314887,1.9149351604691107,0.21138476406615253,False,ENSG00000092445,ENSG00000167601,0.410112,WGD,True,False,False,False,True,7301,558
1713,DYNC1LI2,DYNC1LI1,2.0888557201503394e-06,4.722816123344748,4.22054316113206,3.688959762090744e-05,True,ENSG00000135720,ENSG00000144635,0.652439,WGD,True,False,False,False,True,1783,51143
1714,TNNT2,TNNT1,0.13179787770624232,4.9793112784512354,4.6814526105851755,0.38836697168030543,False,ENSG00000118194,ENSG00000105048,0.520134,SSD,False,False,False,False,True,7139,7138
1715,TXNL4B,TXNL4A,0.8238771585254152,6.006988301577502,5.988889076712186,0.9409446032149438,False,ENSG00000140830,ENSG00000141759,0.35570500000000005,SSD,True,True,False,False,True,54957,10907
1716,DOCK5,DOCK1,0.5687268207376159,3.6291405426826606,3.845206009219286,0.8182267795429943,False,ENSG00000147459,ENSG00000150760,0.652941,WGD,True,False,False,False,True,80005,1793
1717,PTPRU,PTPRK,0.00020253134443566097,4.189246705831053,2.93772895707374,0.002423713917950443,True,ENSG00000060656,ENSG00000152894,0.5940529999999999,WGD,False,False,False,False,True,10076,5796
1718,LTBP3,LTBP1,0.3436165455596012,2.931623586812232,2.7419637894721607,0.6641232381412994,False,ENSG00000168056,ENSG00000049323,0.4029160000000001,WGD,False,False,False,False,True,4054,4052
1719,TMEM167A,TMEM167B,0.01394116815307658,4.447575077814569,4.300969441741258,0.08340285402875436,True,ENSG00000174695,ENSG00000215717,0.416667,SSD,False,False,False,False,True,153339,56900
1720,TIPARP,PARP12,0.013566536738043694,3.7759655827320784,4.20031044286911,0.08171367657781947,False,ENSG00000163659,ENSG00000059378,0.260274,WGD,False,False,False,False,True,25976,64761
1721,PPP2R2A,PPP2R2D,0.006924143801658726,4.301207427750431,4.143636406595869,0.04844237528929701,True,ENSG00000221914,ENSG00000175470,0.853392,WGD,True,True,False,False,True,5520,55844
1722,TPM1,TPM4,0.6503245554111716,8.20494667120334,7.992088731829998,0.8648004365281807,False,ENSG00000140416,ENSG00000167460,0.816901,WGD,False,False,False,False,True,7168,7171
1723,AGAP2,AGAP1,0.3784489172124904,3.1544057889949326,2.9717480320295144,0.6877108695399801,False,ENSG00000135439,ENSG00000157985,0.381711,WGD,False,False,False,False,True,116986,116987
1724,ZDHHC7,ZDHHC3,0.4648709879819599,5.181623102017663,5.035887388035454,0.7556750019116935,False,ENSG00000153786,ENSG00000163812,0.53913,WGD,False,False,False,False,True,55625,51304
1725,DNAJB11,DNAJA2,0.005421117447912524,5.571017209604316,5.3286086070132335,0.039923128088068346,True,ENSG00000090520,ENSG00000069345,0.36592199999999997,SSD,False,False,False,False,True,51726,10294
1726,AP3B1,AP3B2,0.11416846635231515,1.2366755481153442,0.8097508448798533,0.3580569367670406,False,ENSG00000132842,ENSG00000103723,0.6133460000000001,WGD,True,True,True,False,True,8546,8120
1727,CHUK,IKBKB,0.5834402265288419,4.729418362768048,4.844972706668001,0.8313006782431616,False,ENSG00000213341,ENSG00000104365,0.5140939999999999,WGD,True,True,True,False,True,1147,3551
1728,PIK3R1,PIK3R2,0.43928137478805496,3.848029183677116,3.5430297908649995,0.7412363828752059,False,ENSG00000145675,ENSG00000105647,0.593923,WGD,True,False,False,False,True,5295,5296
1729,KCNK12,KCNK13,0.7622689813649765,0.25866165512300243,0.2173967020611529,0.9206954031227704,False,ENSG00000184261,ENSG00000152315,0.611628,WGD,False,False,False,False,True,56660,56659
1730,IRS1,IRS2,2.1824395180538646e-06,2.4436220258217407,0.7312847826232589,3.780816650799981e-05,True,ENSG00000169047,ENSG00000185950,0.412238,WGD,True,False,False,False,True,3667,8660
1731,PSMB7,PSMB10,0.023105451554146773,5.62904517868258,5.383553610165937,0.1197402175982706,False,ENSG00000136930,ENSG00000205220,0.5523469999999999,SSD,True,True,False,False,True,5695,5699
1732,MICALL1,MICALL2,0.15761767983184655,3.76996371966192,3.162262571722538,0.4311968851797188,False,ENSG00000100139,ENSG00000164877,0.334878,WGD,True,False,False,False,True,85377,79778
1733,FAM89B,FAM89A,0.7939591017004555,2.8274840376573827,2.7372302560642003,0.930548715201758,False,ENSG00000176973,ENSG00000182118,0.439153,SSD,False,False,False,False,True,23625,375061
1734,BRD2,BRD3,7.594092004998235e-05,3.7063477842571375,3.448515888532792,0.0009866895255065565,True,ENSG00000204256,ENSG00000169925,0.564593,WGD,False,False,False,False,True,6046,8019
1735,DVL1,DVL3,0.6799288297881518,5.116711568042557,5.200740461510999,0.8772338839333812,False,ENSG00000107404,ENSG00000161202,0.6791370000000001,WGD,True,False,False,False,True,1855,1857
1736,FOLH1,NAALAD2,0.00022606982166003877,0.6948607077626272,2.1673259719978333,0.002603004120449165,False,ENSG00000086205,ENSG00000077616,0.682667,SSD,False,False,False,True,True,2346,10003
1737,SRCAP,EP400,0.14822593680720647,3.443484767529868,3.5476334804069745,0.4140970909833309,False,ENSG00000080603,ENSG00000183495,0.236842,WGD,True,True,True,False,True,10847,57634
1738,WNK4,WNK2,0.8126441417701793,2.0914011569906648,2.251458691582142,0.9355704675219556,False,ENSG00000126562,ENSG00000165238,0.412711,SSD,True,False,False,False,True,65266,65268
1739,AP1G1,AP1G2,0.4442945736387226,5.33656400919226,5.595078986050714,0.7428049903022395,False,ENSG00000166747,ENSG00000213983,0.584242,WGD,True,False,True,False,True,164,8906
1740,SIK3,SIK2,0.30592544368128444,2.7847826027344738,2.5002429444666667,0.630368439761197,False,ENSG00000160584,ENSG00000170145,0.274792,SSD,False,False,False,True,True,23387,23235
1741,CCNL2,CCNL1,0.07855151658334987,6.225037011292795,6.003013415453949,0.2785286718618195,False,ENSG00000221978,ENSG00000163660,0.601923,WGD,False,False,False,False,True,81669,57018
